"","game_id","game_date","home_team","away_team","home_score","away_score","point_differential","season"
"2882","2010_12_KC_SEA",2010-11-28,"SEA","KC",24,42,-18,"2010"
"2883","2010_12_MIA_OAK",2010-11-28,"LV","MIA",17,33,-16,"2010"
"2884","2010_12_MIN_WAS",2010-11-28,"WAS","MIN",13,17,-4,"2010"
"2885","2010_12_NE_DET",2010-11-25,"DET","NE",24,45,-21,"2010"
"2886","2010_12_NO_DAL",2010-11-25,"DAL","NO",27,30,-3,"2010"
"2887","2010_12_PHI_CHI",2010-11-28,"CHI","PHI",31,26,5,"2010"
"2888","2010_12_PIT_BUF",2010-11-28,"BUF","PIT",16,19,-3,"2010"
"2889","2010_12_SD_IND",2010-11-28,"IND","LAC",14,36,-22,"2010"
"2890","2010_12_SF_ARI",2010-11-29,"ARI","SF",6,27,-21,"2010"
"2891","2010_12_STL_DEN",2010-11-28,"DEN","LA",33,36,-3,"2010"
"2892","2010_12_TB_BAL",2010-11-28,"BAL","TB",17,10,7,"2010"
"2893","2010_12_TEN_HOU",2010-11-28,"HOU","TEN",20,0,20,"2010"
"2894","2010_13_ATL_TB",2010-12-05,"TB","ATL",24,28,-4,"2010"
"2895","2010_13_BUF_MIN",2010-12-05,"MIN","BUF",38,14,24,"2010"
"2896","2010_13_CAR_SEA",2010-12-05,"SEA","CAR",31,14,17,"2010"
"2897","2010_13_CHI_DET",2010-12-05,"DET","CHI",20,24,-4,"2010"
"2898","2010_13_CLE_MIA",2010-12-05,"MIA","CLE",10,13,-3,"2010"
"2899","2010_13_DAL_IND",2010-12-05,"IND","DAL",35,38,-3,"2010"
"2900","2010_13_DEN_KC",2010-12-05,"KC","DEN",10,6,4,"2010"
"2901","2010_13_HOU_PHI",2010-12-02,"PHI","HOU",34,24,10,"2010"
"2902","2010_13_JAX_TEN",2010-12-05,"TEN","JAX",6,17,-11,"2010"
"2903","2010_13_NO_CIN",2010-12-05,"CIN","NO",30,34,-4,"2010"
"2904","2010_13_NYJ_NE",2010-12-06,"NE","NYJ",45,3,42,"2010"
"2905","2010_13_OAK_SD",2010-12-05,"LAC","LV",13,28,-15,"2010"
"2906","2010_13_PIT_BAL",2010-12-05,"BAL","PIT",10,13,-3,"2010"
"2907","2010_13_SF_GB",2010-12-05,"GB","SF",34,16,18,"2010"
"2908","2010_13_STL_ARI",2010-12-05,"ARI","LA",6,19,-13,"2010"
"2909","2010_13_WAS_NYG",2010-12-05,"NYG","WAS",31,7,24,"2010"
"2910","2010_14_ATL_CAR",2010-12-12,"CAR","ATL",10,31,-21,"2010"
"2911","2010_14_BAL_HOU",2010-12-13,"HOU","BAL",28,34,-6,"2010"
"2912","2010_14_CIN_PIT",2010-12-12,"PIT","CIN",23,7,16,"2010"
"2913","2010_14_CLE_BUF",2010-12-12,"BUF","CLE",13,6,7,"2010"
"2914","2010_14_DEN_ARI",2010-12-12,"ARI","DEN",43,13,30,"2010"
"2915","2010_14_GB_DET",2010-12-12,"DET","GB",7,3,4,"2010"
"2916","2010_14_IND_TEN",2010-12-09,"TEN","IND",28,30,-2,"2010"
"2917","2010_14_KC_SD",2010-12-12,"LAC","KC",31,0,31,"2010"
"2918","2010_14_MIA_NYJ",2010-12-12,"NYJ","MIA",6,10,-4,"2010"
"2919","2010_14_NE_CHI",2010-12-12,"CHI","NE",7,36,-29,"2010"
"2920","2010_14_NYG_MIN",2010-12-13,"MIN","NYG",3,21,-18,"2010"
"2921","2010_14_OAK_JAX",2010-12-12,"JAX","LV",38,31,7,"2010"
"2922","2010_14_PHI_DAL",2010-12-12,"DAL","PHI",27,30,-3,"2010"
"2923","2010_14_SEA_SF",2010-12-12,"SF","SEA",40,21,19,"2010"
"2924","2010_14_STL_NO",2010-12-12,"NO","LA",31,13,18,"2010"
"2925","2010_14_TB_WAS",2010-12-12,"WAS","TB",16,17,-1,"2010"
"2926","2010_15_ARI_CAR",2010-12-19,"CAR","ARI",19,12,7,"2010"
"2927","2010_15_ATL_SEA",2010-12-19,"SEA","ATL",18,34,-16,"2010"
"2928","2010_15_BUF_MIA",2010-12-19,"MIA","BUF",14,17,-3,"2010"
"2929","2010_15_CHI_MIN",2010-12-20,"MIN","CHI",14,40,-26,"2010"
"2930","2010_15_CLE_CIN",2010-12-19,"CIN","CLE",19,17,2,"2010"
"2931","2010_15_DEN_OAK",2010-12-19,"LV","DEN",39,23,16,"2010"
"2932","2010_15_DET_TB",2010-12-19,"TB","DET",20,23,-3,"2010"
"2933","2010_15_GB_NE",2010-12-19,"NE","GB",31,27,4,"2010"
"2934","2010_15_HOU_TEN",2010-12-19,"TEN","HOU",31,17,14,"2010"
"2935","2010_15_JAX_IND",2010-12-19,"IND","JAX",34,24,10,"2010"
"2936","2010_15_KC_STL",2010-12-19,"LA","KC",13,27,-14,"2010"
"2937","2010_15_NO_BAL",2010-12-19,"BAL","NO",30,24,6,"2010"
"2938","2010_15_NYJ_PIT",2010-12-19,"PIT","NYJ",17,22,-5,"2010"
"2939","2010_15_PHI_NYG",2010-12-19,"NYG","PHI",31,38,-7,"2010"
"2940","2010_15_SF_SD",2010-12-16,"LAC","SF",34,7,27,"2010"
"2941","2010_15_WAS_DAL",2010-12-19,"DAL","WAS",33,30,3,"2010"
"2942","2010_16_BAL_CLE",2010-12-26,"CLE","BAL",10,20,-10,"2010"
"2943","2010_16_CAR_PIT",2010-12-23,"PIT","CAR",27,3,24,"2010"
"2944","2010_16_DAL_ARI",2010-12-25,"ARI","DAL",27,26,1,"2010"
"2945","2010_16_DET_MIA",2010-12-26,"MIA","DET",27,34,-7,"2010"
"2946","2010_16_HOU_DEN",2010-12-26,"DEN","HOU",24,23,1,"2010"
"2947","2010_16_IND_OAK",2010-12-26,"LV","IND",26,31,-5,"2010"
"2948","2010_16_MIN_PHI",2010-12-28,"PHI","MIN",14,24,-10,"2010"
"2949","2010_16_NE_BUF",2010-12-26,"BUF","NE",3,34,-31,"2010"
"2950","2010_16_NO_ATL",2010-12-27,"ATL","NO",14,17,-3,"2010"
"2951","2010_16_NYG_GB",2010-12-26,"GB","NYG",45,17,28,"2010"
"2952","2010_16_NYJ_CHI",2010-12-26,"CHI","NYJ",38,34,4,"2010"
"2953","2010_16_SD_CIN",2010-12-26,"CIN","LAC",34,20,14,"2010"
"2954","2010_16_SEA_TB",2010-12-26,"TB","SEA",38,15,23,"2010"
"2955","2010_16_SF_STL",2010-12-26,"LA","SF",25,17,8,"2010"
"2956","2010_16_TEN_KC",2010-12-26,"KC","TEN",34,14,20,"2010"
"2957","2010_16_WAS_JAX",2010-12-26,"JAX","WAS",17,20,-3,"2010"
"2958","2011_01_ATL_CHI",2011-09-11,"CHI","ATL",30,12,18,"2011"
"2959","2011_01_BUF_KC",2011-09-11,"KC","BUF",7,41,-34,"2011"
"2960","2011_01_CAR_ARI",2011-09-11,"ARI","CAR",28,21,7,"2011"
"2961","2011_01_CIN_CLE",2011-09-11,"CLE","CIN",17,27,-10,"2011"
"2962","2011_01_DAL_NYJ",2011-09-11,"NYJ","DAL",27,24,3,"2011"
"2963","2011_01_DET_TB",2011-09-11,"TB","DET",20,27,-7,"2011"
"2964","2011_01_IND_HOU",2011-09-11,"HOU","IND",34,7,27,"2011"
"2965","2011_01_MIN_SD",2011-09-11,"LAC","MIN",24,17,7,"2011"
"2966","2011_01_NE_MIA",2011-09-12,"MIA","NE",24,38,-14,"2011"
"2967","2011_01_NO_GB",2011-09-08,"GB","NO",42,34,8,"2011"
"2968","2011_01_NYG_WAS",2011-09-11,"WAS","NYG",28,14,14,"2011"
"2969","2011_01_OAK_DEN",2011-09-12,"DEN","LV",20,23,-3,"2011"
"2970","2011_01_PHI_STL",2011-09-11,"LA","PHI",13,31,-18,"2011"
"2971","2011_01_PIT_BAL",2011-09-11,"BAL","PIT",35,7,28,"2011"
"2972","2011_01_SEA_SF",2011-09-11,"SF","SEA",33,17,16,"2011"
"2973","2011_01_TEN_JAX",2011-09-11,"JAX","TEN",16,14,2,"2011"
"2974","2011_02_ARI_WAS",2011-09-18,"WAS","ARI",22,21,1,"2011"
"2975","2011_02_BAL_TEN",2011-09-18,"TEN","BAL",26,13,13,"2011"
"2976","2011_02_CHI_NO",2011-09-18,"NO","CHI",30,13,17,"2011"
"2977","2011_02_CIN_DEN",2011-09-18,"DEN","CIN",24,22,2,"2011"
"2978","2011_02_CLE_IND",2011-09-18,"IND","CLE",19,27,-8,"2011"
"2979","2011_02_DAL_SF",2011-09-18,"SF","DAL",24,27,-3,"2011"
"2980","2011_02_GB_CAR",2011-09-18,"CAR","GB",23,30,-7,"2011"
"2981","2011_02_HOU_MIA",2011-09-18,"MIA","HOU",13,23,-10,"2011"
"2982","2011_02_JAX_NYJ",2011-09-18,"NYJ","JAX",32,3,29,"2011"
"2983","2011_02_KC_DET",2011-09-18,"DET","KC",48,3,45,"2011"
"2984","2011_02_OAK_BUF",2011-09-18,"BUF","LV",38,35,3,"2011"
"2985","2011_02_PHI_ATL",2011-09-18,"ATL","PHI",35,31,4,"2011"
"2986","2011_02_SD_NE",2011-09-18,"NE","LAC",35,21,14,"2011"
"2987","2011_02_SEA_PIT",2011-09-18,"PIT","SEA",24,0,24,"2011"
"2988","2011_02_STL_NYG",2011-09-19,"NYG","LA",28,16,12,"2011"
"2989","2011_02_TB_MIN",2011-09-18,"MIN","TB",20,24,-4,"2011"
"2990","2011_03_ARI_SEA",2011-09-25,"SEA","ARI",13,10,3,"2011"
"2991","2011_03_ATL_TB",2011-09-25,"TB","ATL",16,13,3,"2011"
"2992","2011_03_BAL_STL",2011-09-25,"LA","BAL",7,37,-30,"2011"
"2993","2011_03_DEN_TEN",2011-09-25,"TEN","DEN",17,14,3,"2011"
"2994","2011_03_DET_MIN",2011-09-25,"MIN","DET",23,26,-3,"2011"
"2995","2011_03_GB_CHI",2011-09-25,"CHI","GB",17,27,-10,"2011"
"2996","2011_03_HOU_NO",2011-09-25,"NO","HOU",40,33,7,"2011"
"2997","2011_03_JAX_CAR",2011-09-25,"CAR","JAX",16,10,6,"2011"
"2998","2011_03_KC_SD",2011-09-25,"LAC","KC",20,17,3,"2011"
"2999","2011_03_MIA_CLE",2011-09-25,"CLE","MIA",17,16,1,"2011"
"3000","2011_03_NE_BUF",2011-09-25,"BUF","NE",34,31,3,"2011"
"3001","2011_03_NYG_PHI",2011-09-25,"PHI","NYG",16,29,-13,"2011"
"3002","2011_03_NYJ_OAK",2011-09-25,"LV","NYJ",34,24,10,"2011"
"3003","2011_03_PIT_IND",2011-09-25,"IND","PIT",20,23,-3,"2011"
"3004","2011_03_SF_CIN",2011-09-25,"CIN","SF",8,13,-5,"2011"
"3005","2011_03_WAS_DAL",2011-09-26,"DAL","WAS",18,16,2,"2011"
"3006","2011_04_ATL_SEA",2011-10-02,"SEA","ATL",28,30,-2,"2011"
"3007","2011_04_BUF_CIN",2011-10-02,"CIN","BUF",23,20,3,"2011"
"3008","2011_04_CAR_CHI",2011-10-02,"CHI","CAR",34,29,5,"2011"
"3009","2011_04_DEN_GB",2011-10-02,"GB","DEN",49,23,26,"2011"
"3010","2011_04_DET_DAL",2011-10-02,"DAL","DET",30,34,-4,"2011"
"3011","2011_04_IND_TB",2011-10-03,"TB","IND",24,17,7,"2011"
"3012","2011_04_MIA_SD",2011-10-02,"LAC","MIA",26,16,10,"2011"
"3013","2011_04_MIN_KC",2011-10-02,"KC","MIN",22,17,5,"2011"
"3014","2011_04_NE_OAK",2011-10-02,"LV","NE",19,31,-12,"2011"
"3015","2011_04_NO_JAX",2011-10-02,"JAX","NO",10,23,-13,"2011"
"3016","2011_04_NYG_ARI",2011-10-02,"ARI","NYG",27,31,-4,"2011"
"3017","2011_04_NYJ_BAL",2011-10-02,"BAL","NYJ",34,17,17,"2011"
"3018","2011_04_PIT_HOU",2011-10-02,"HOU","PIT",17,10,7,"2011"
"3019","2011_04_SF_PHI",2011-10-02,"PHI","SF",23,24,-1,"2011"
"3020","2011_04_TEN_CLE",2011-10-02,"CLE","TEN",13,31,-18,"2011"
"3021","2011_04_WAS_STL",2011-10-02,"LA","WAS",10,17,-7,"2011"
"3022","2011_05_ARI_MIN",2011-10-09,"MIN","ARI",34,10,24,"2011"
"3023","2011_05_CHI_DET",2011-10-10,"DET","CHI",24,13,11,"2011"
"3024","2011_05_CIN_JAX",2011-10-09,"JAX","CIN",20,30,-10,"2011"
"3025","2011_05_GB_ATL",2011-10-09,"ATL","GB",14,25,-11,"2011"
"3026","2011_05_KC_IND",2011-10-09,"IND","KC",24,28,-4,"2011"
"3027","2011_05_NO_CAR",2011-10-09,"CAR","NO",27,30,-3,"2011"
"3028","2011_05_NYJ_NE",2011-10-09,"NE","NYJ",30,21,9,"2011"
"3029","2011_05_OAK_HOU",2011-10-09,"HOU","LV",20,25,-5,"2011"
"3030","2011_05_PHI_BUF",2011-10-09,"BUF","PHI",31,24,7,"2011"
"3031","2011_05_SD_DEN",2011-10-09,"DEN","LAC",24,29,-5,"2011"
"3032","2011_05_SEA_NYG",2011-10-09,"NYG","SEA",25,36,-11,"2011"
"3033","2011_05_TB_SF",2011-10-09,"SF","TB",48,3,45,"2011"
"3034","2011_05_TEN_PIT",2011-10-09,"PIT","TEN",38,17,21,"2011"
"3035","2011_06_BUF_NYG",2011-10-16,"NYG","BUF",27,24,3,"2011"
"3036","2011_06_CAR_ATL",2011-10-16,"ATL","CAR",31,17,14,"2011"
"3037","2011_06_CLE_OAK",2011-10-16,"LV","CLE",24,17,7,"2011"
"3038","2011_06_DAL_NE",2011-10-16,"NE","DAL",20,16,4,"2011"
"3039","2011_06_HOU_BAL",2011-10-16,"BAL","HOU",29,14,15,"2011"
"3040","2011_06_IND_CIN",2011-10-16,"CIN","IND",27,17,10,"2011"
"3041","2011_06_JAX_PIT",2011-10-16,"PIT","JAX",17,13,4,"2011"
"3042","2011_06_MIA_NYJ",2011-10-17,"NYJ","MIA",24,6,18,"2011"
"3043","2011_06_MIN_CHI",2011-10-16,"CHI","MIN",39,10,29,"2011"
"3044","2011_06_NO_TB",2011-10-16,"TB","NO",26,20,6,"2011"
"3045","2011_06_PHI_WAS",2011-10-16,"WAS","PHI",13,20,-7,"2011"
"3046","2011_06_SF_DET",2011-10-16,"DET","SF",19,25,-6,"2011"
"3047","2011_06_STL_GB",2011-10-16,"GB","LA",24,3,21,"2011"
"3048","2011_07_ATL_DET",2011-10-23,"DET","ATL",16,23,-7,"2011"
"3049","2011_07_BAL_JAX",2011-10-24,"JAX","BAL",12,7,5,"2011"
"3050","2011_07_CHI_TB",2011-10-23,"TB","CHI",18,24,-6,"2011"
"3051","2011_07_DEN_MIA",2011-10-23,"MIA","DEN",15,18,-3,"2011"
"3052","2011_07_GB_MIN",2011-10-23,"MIN","GB",27,33,-6,"2011"
"3053","2011_07_HOU_TEN",2011-10-23,"TEN","HOU",7,41,-34,"2011"
"3054","2011_07_IND_NO",2011-10-23,"NO","IND",62,7,55,"2011"
"3055","2011_07_KC_OAK",2011-10-23,"LV","KC",0,28,-28,"2011"
"3056","2011_07_PIT_ARI",2011-10-23,"ARI","PIT",20,32,-12,"2011"
"3057","2011_07_SD_NYJ",2011-10-23,"NYJ","LAC",27,21,6,"2011"
"3058","2011_07_SEA_CLE",2011-10-23,"CLE","SEA",6,3,3,"2011"
"3059","2011_07_STL_DAL",2011-10-23,"DAL","LA",34,7,27,"2011"
"3060","2011_07_WAS_CAR",2011-10-23,"CAR","WAS",33,20,13,"2011"
"3061","2011_08_ARI_BAL",2011-10-30,"BAL","ARI",30,27,3,"2011"
"3062","2011_08_CIN_SEA",2011-10-30,"SEA","CIN",12,34,-22,"2011"
"3063","2011_08_CLE_SF",2011-10-30,"SF","CLE",20,10,10,"2011"
"3064","2011_08_DAL_PHI",2011-10-30,"PHI","DAL",34,7,27,"2011"
"3065","2011_08_DET_DEN",2011-10-30,"DEN","DET",10,45,-35,"2011"
"3066","2011_08_IND_TEN",2011-10-30,"TEN","IND",27,10,17,"2011"
"3067","2011_08_JAX_HOU",2011-10-30,"HOU","JAX",24,14,10,"2011"
"3068","2011_08_MIA_NYG",2011-10-30,"NYG","MIA",20,17,3,"2011"
"3069","2011_08_MIN_CAR",2011-10-30,"CAR","MIN",21,24,-3,"2011"
"3070","2011_08_NE_PIT",2011-10-30,"PIT","NE",25,17,8,"2011"
"3071","2011_08_NO_STL",2011-10-30,"LA","NO",31,21,10,"2011"
"3072","2011_08_SD_KC",2011-10-31,"KC","LAC",23,20,3,"2011"
"3073","2011_08_WAS_BUF",2011-10-30,"BUF","WAS",23,0,23,"2011"
"3074","2011_09_ATL_IND",2011-11-06,"IND","ATL",7,31,-24,"2011"
"3075","2011_09_BAL_PIT",2011-11-06,"PIT","BAL",20,23,-3,"2011"
"3076","2011_09_CHI_PHI",2011-11-07,"PHI","CHI",24,30,-6,"2011"
"3077","2011_09_CIN_TEN",2011-11-06,"TEN","CIN",17,24,-7,"2011"
"3078","2011_09_CLE_HOU",2011-11-06,"HOU","CLE",30,12,18,"2011"
"3079","2011_09_DEN_OAK",2011-11-06,"LV","DEN",24,38,-14,"2011"
"3080","2011_09_GB_SD",2011-11-06,"LAC","GB",38,45,-7,"2011"
"3081","2011_09_MIA_KC",2011-11-06,"KC","MIA",3,31,-28,"2011"
"3082","2011_09_NYG_NE",2011-11-06,"NE","NYG",20,24,-4,"2011"
"3083","2011_09_NYJ_BUF",2011-11-06,"BUF","NYJ",11,27,-16,"2011"
"3084","2011_09_SEA_DAL",2011-11-06,"DAL","SEA",23,13,10,"2011"
"3085","2011_09_SF_WAS",2011-11-06,"WAS","SF",11,19,-8,"2011"
"3086","2011_09_STL_ARI",2011-11-06,"ARI","LA",19,13,6,"2011"
"3087","2011_09_TB_NO",2011-11-06,"NO","TB",27,16,11,"2011"
"3088","2011_10_ARI_PHI",2011-11-13,"PHI","ARI",17,21,-4,"2011"
"3089","2011_10_BAL_SEA",2011-11-13,"SEA","BAL",22,17,5,"2011"
"3090","2011_10_BUF_DAL",2011-11-13,"DAL","BUF",44,7,37,"2011"
"3091","2011_10_DEN_KC",2011-11-13,"KC","DEN",10,17,-7,"2011"
"3092","2011_10_DET_CHI",2011-11-13,"CHI","DET",37,13,24,"2011"
"3093","2011_10_HOU_TB",2011-11-13,"TB","HOU",9,37,-28,"2011"
"3094","2011_10_JAX_IND",2011-11-13,"IND","JAX",3,17,-14,"2011"
"3095","2011_10_MIN_GB",2011-11-14,"GB","MIN",45,7,38,"2011"
"3096","2011_10_NE_NYJ",2011-11-13,"NYJ","NE",16,37,-21,"2011"
"3097","2011_10_NO_ATL",2011-11-13,"ATL","NO",23,26,-3,"2011"
"3098","2011_10_NYG_SF",2011-11-13,"SF","NYG",27,20,7,"2011"
"3099","2011_10_OAK_SD",2011-11-10,"LAC","LV",17,24,-7,"2011"
"3100","2011_10_PIT_CIN",2011-11-13,"CIN","PIT",17,24,-7,"2011"
"3101","2011_10_STL_CLE",2011-11-13,"CLE","LA",12,13,-1,"2011"
"3102","2011_10_TEN_CAR",2011-11-13,"CAR","TEN",3,30,-27,"2011"
"3103","2011_10_WAS_MIA",2011-11-13,"MIA","WAS",20,9,11,"2011"
"3104","2011_11_ARI_SF",2011-11-20,"SF","ARI",23,7,16,"2011"
"3105","2011_11_BUF_MIA",2011-11-20,"MIA","BUF",35,8,27,"2011"
"3106","2011_11_CAR_DET",2011-11-20,"DET","CAR",49,35,14,"2011"
"3107","2011_11_CIN_BAL",2011-11-20,"BAL","CIN",31,24,7,"2011"
"3108","2011_11_DAL_WAS",2011-11-20,"WAS","DAL",24,27,-3,"2011"
"3109","2011_11_JAX_CLE",2011-11-20,"CLE","JAX",14,10,4,"2011"
"3110","2011_11_KC_NE",2011-11-21,"NE","KC",34,3,31,"2011"
"3111","2011_11_NYJ_DEN",2011-11-17,"DEN","NYJ",17,13,4,"2011"
"3112","2011_11_OAK_MIN",2011-11-20,"MIN","LV",21,27,-6,"2011"
"3113","2011_11_PHI_NYG",2011-11-20,"NYG","PHI",10,17,-7,"2011"
"3114","2011_11_SD_CHI",2011-11-20,"CHI","LAC",31,20,11,"2011"
"3115","2011_11_SEA_STL",2011-11-20,"LA","SEA",7,24,-17,"2011"
"3116","2011_11_TB_GB",2011-11-20,"GB","TB",35,26,9,"2011"
"3117","2011_11_TEN_ATL",2011-11-20,"ATL","TEN",23,17,6,"2011"
"3118","2011_12_ARI_STL",2011-11-27,"LA","ARI",20,23,-3,"2011"
"3119","2011_12_BUF_NYJ",2011-11-27,"NYJ","BUF",28,24,4,"2011"
"3120","2011_12_CAR_IND",2011-11-27,"IND","CAR",19,27,-8,"2011"
"3121","2011_12_CHI_OAK",2011-11-27,"LV","CHI",25,20,5,"2011"
"3122","2011_12_CLE_CIN",2011-11-27,"CIN","CLE",23,20,3,"2011"
"3123","2011_12_DEN_SD",2011-11-27,"LAC","DEN",13,16,-3,"2011"
"3124","2011_12_GB_DET",2011-11-24,"DET","GB",15,27,-12,"2011"
"3125","2011_12_HOU_JAX",2011-11-27,"JAX","HOU",13,20,-7,"2011"
"3126","2011_12_MIA_DAL",2011-11-24,"DAL","MIA",20,19,1,"2011"
"3127","2011_12_MIN_ATL",2011-11-27,"ATL","MIN",24,14,10,"2011"
"3128","2011_12_NE_PHI",2011-11-27,"PHI","NE",20,38,-18,"2011"
"3129","2011_12_NYG_NO",2011-11-28,"NO","NYG",49,24,25,"2011"
"3130","2011_12_PIT_KC",2011-11-27,"KC","PIT",9,13,-4,"2011"
"3131","2011_12_SF_BAL",2011-11-24,"BAL","SF",16,6,10,"2011"
"3132","2011_12_TB_TEN",2011-11-27,"TEN","TB",23,17,6,"2011"
"3133","2011_12_WAS_SEA",2011-11-27,"SEA","WAS",17,23,-6,"2011"
"3134","2011_13_ATL_HOU",2011-12-04,"HOU","ATL",17,10,7,"2011"
"3135","2011_13_BAL_CLE",2011-12-04,"CLE","BAL",10,24,-14,"2011"
"3136","2011_13_CAR_TB",2011-12-04,"TB","CAR",19,38,-19,"2011"
"3137","2011_13_CIN_PIT",2011-12-04,"PIT","CIN",35,7,28,"2011"
"3138","2011_13_DAL_ARI",2011-12-04,"ARI","DAL",19,13,6,"2011"
"3139","2011_13_DEN_MIN",2011-12-04,"MIN","DEN",32,35,-3,"2011"
"3140","2011_13_DET_NO",2011-12-04,"NO","DET",37,23,14,"2011"
"3141","2011_13_GB_NYG",2011-12-04,"NYG","GB",35,38,-3,"2011"
"3142","2011_13_IND_NE",2011-12-04,"NE","IND",31,24,7,"2011"
"3143","2011_13_KC_CHI",2011-12-04,"CHI","KC",3,10,-7,"2011"
"3144","2011_13_NYJ_WAS",2011-12-04,"WAS","NYJ",19,34,-15,"2011"
"3145","2011_13_OAK_MIA",2011-12-04,"MIA","LV",34,14,20,"2011"
"3146","2011_13_PHI_SEA",2011-12-01,"SEA","PHI",31,14,17,"2011"
"3147","2011_13_SD_JAX",2011-12-05,"JAX","LAC",14,38,-24,"2011"
"3148","2011_13_STL_SF",2011-12-04,"SF","LA",26,0,26,"2011"
"3149","2011_13_TEN_BUF",2011-12-04,"BUF","TEN",17,23,-6,"2011"
"3150","2011_14_ATL_CAR",2011-12-11,"CAR","ATL",23,31,-8,"2011"
"3151","2011_14_BUF_SD",2011-12-11,"LAC","BUF",37,10,27,"2011"
"3152","2011_14_CHI_DEN",2011-12-11,"DEN","CHI",13,10,3,"2011"
"3153","2011_14_CLE_PIT",2011-12-08,"PIT","CLE",14,3,11,"2011"
"3154","2011_14_HOU_CIN",2011-12-11,"CIN","HOU",19,20,-1,"2011"
"3155","2011_14_IND_BAL",2011-12-11,"BAL","IND",24,10,14,"2011"
"3156","2011_14_KC_NYJ",2011-12-11,"NYJ","KC",37,10,27,"2011"
"3157","2011_14_MIN_DET",2011-12-11,"DET","MIN",34,28,6,"2011"
"3158","2011_14_NE_WAS",2011-12-11,"WAS","NE",27,34,-7,"2011"
"3159","2011_14_NO_TEN",2011-12-11,"TEN","NO",17,22,-5,"2011"
"3160","2011_14_NYG_DAL",2011-12-11,"DAL","NYG",34,37,-3,"2011"
"3161","2011_14_OAK_GB",2011-12-11,"GB","LV",46,16,30,"2011"
"3162","2011_14_PHI_MIA",2011-12-11,"MIA","PHI",10,26,-16,"2011"
"3163","2011_14_SF_ARI",2011-12-11,"ARI","SF",21,19,2,"2011"
"3164","2011_14_STL_SEA",2011-12-12,"SEA","LA",30,13,17,"2011"
"3165","2011_14_TB_JAX",2011-12-11,"JAX","TB",41,14,27,"2011"
"3166","2011_15_BAL_SD",2011-12-18,"LAC","BAL",34,14,20,"2011"
"3167","2011_15_CAR_HOU",2011-12-18,"HOU","CAR",13,28,-15,"2011"
"3168","2011_15_CIN_STL",2011-12-18,"LA","CIN",13,20,-7,"2011"
"3169","2011_15_CLE_ARI",2011-12-18,"ARI","CLE",20,17,3,"2011"
"3170","2011_15_DAL_TB",2011-12-17,"TB","DAL",15,31,-16,"2011"
"3171","2011_15_DET_OAK",2011-12-18,"LV","DET",27,28,-1,"2011"
"3172","2011_15_GB_KC",2011-12-18,"KC","GB",19,14,5,"2011"
"3173","2011_15_JAX_ATL",2011-12-15,"ATL","JAX",41,14,27,"2011"
"3174","2011_15_MIA_BUF",2011-12-18,"BUF","MIA",23,30,-7,"2011"
"3175","2011_15_NE_DEN",2011-12-18,"DEN","NE",23,41,-18,"2011"
"3176","2011_15_NO_MIN",2011-12-18,"MIN","NO",20,42,-22,"2011"
"3177","2011_15_NYJ_PHI",2011-12-18,"PHI","NYJ",45,19,26,"2011"
"3178","2011_15_PIT_SF",2011-12-19,"SF","PIT",20,3,17,"2011"
"3179","2011_15_SEA_CHI",2011-12-18,"CHI","SEA",14,38,-24,"2011"
"3180","2011_15_TEN_IND",2011-12-18,"IND","TEN",27,13,14,"2011"
"3181","2011_15_WAS_NYG",2011-12-18,"NYG","WAS",10,23,-13,"2011"
"3182","2011_16_ARI_CIN",2011-12-24,"CIN","ARI",23,16,7,"2011"
"3183","2011_16_ATL_NO",2011-12-26,"NO","ATL",45,16,29,"2011"
"3184","2011_16_CHI_GB",2011-12-25,"GB","CHI",35,21,14,"2011"
"3185","2011_16_CLE_BAL",2011-12-24,"BAL","CLE",20,14,6,"2011"
"3186","2011_16_DEN_BUF",2011-12-24,"BUF","DEN",40,14,26,"2011"
"3187","2011_16_HOU_IND",2011-12-22,"IND","HOU",19,16,3,"2011"
"3188","2011_16_JAX_TEN",2011-12-24,"TEN","JAX",23,17,6,"2011"
"3189","2011_16_MIA_NE",2011-12-24,"NE","MIA",27,24,3,"2011"
"3190","2011_16_MIN_WAS",2011-12-24,"WAS","MIN",26,33,-7,"2011"
"3191","2011_16_NYG_NYJ",2011-12-24,"NYJ","NYG",14,29,-15,"2011"
"3192","2011_16_OAK_KC",2011-12-24,"KC","LV",13,16,-3,"2011"
"3193","2011_16_PHI_DAL",2011-12-24,"DAL","PHI",7,20,-13,"2011"
"3194","2011_16_SD_DET",2011-12-24,"DET","LAC",38,10,28,"2011"
"3195","2011_16_SF_SEA",2011-12-24,"SEA","SF",17,19,-2,"2011"
"3196","2011_16_STL_PIT",2011-12-24,"PIT","LA",27,0,27,"2011"
"3197","2011_16_TB_CAR",2011-12-24,"CAR","TB",48,16,32,"2011"
"3198","2012_01_ATL_KC",2012-09-09,"KC","ATL",24,40,-16,"2012"
"3199","2012_01_BUF_NYJ",2012-09-09,"NYJ","BUF",48,28,20,"2012"
"3200","2012_01_CAR_TB",2012-09-09,"TB","CAR",16,10,6,"2012"
"3201","2012_01_CIN_BAL",2012-09-10,"BAL","CIN",44,13,31,"2012"
"3202","2012_01_DAL_NYG",2012-09-05,"NYG","DAL",17,24,-7,"2012"
"3203","2012_01_IND_CHI",2012-09-09,"CHI","IND",41,21,20,"2012"
